name,href
Edgar Degas,/frasi-di/edgar-degas/
Ellen Lee DeGeneres,/frasi-di/ellen-lee-degeneres/
Fazio degli Uberti,/frasi-di/fazio-degli-uberti/
Pierre Dehaye,/frasi-di/pierre-dehaye/
Len Deighton,/frasi-di/len-deighton/
Oreste Del Buono,/frasi-di/oreste-del-buono/
Alessandro Del Piero,/frasi-di/alessandro-del-piero/
Vanessa Del Rio,/frasi-di/vanessa-del-rio/
Benicio del Toro,/frasi-di/benicio-del-toro/
Guillermo del Toro,/frasi-di/guillermo-del-toro/
Ramón María del Valle-Inclán,/frasi-di/ramon-maria-del-valle-inclan/
Eugene Delacroix,/frasi-di/eugene-delacroix/
Margaret Deland,/frasi-di/margaret-deland/
Shelagh Delaney,/frasi-di/shelagh-delaney/
Anthony Delano,/frasi-di/anthony-delano/
Bessie Delany,/frasi-di/annie-elizabeth-delany/
Mathieu Delarue,/frasi-di/mathieu-delarue/
Casimir Delavigne,/frasi-di/jean-francois-casimir-delavigne/
Thomas Dale DeLay,/frasi-di/thomas-dale-delay/
Madeleine Delbrel,/frasi-di/madeleine-delbrel/
Maria Grazia Deledda,/frasi-di/maria-grazia-deledda/
Gilles Deleuze,/frasi-di/gilles-deleuze/
Antonio Delfini,/frasi-di/antonio-delfini/
Delia Scala,/frasi-di/delia-scala/
Miguel Delibes,/frasi-di/miguel-delibes/
Jacques Delille,/frasi-di/jacques-delille/
Don DeLillo,/frasi-di/don-delillo/
Floyd Dell,/frasi-di/floyd-dell/
Garzo dell'Incisa,/frasi-di/garzo-dellincisa/
Marcello Dell'Utri,/frasi-di/marcello-dellutri/
Giovanni Della Casa,/frasi-di/giovanni-della-casa/
Marco Della Luna,/frasi-di/marco-della-luna/
Ivan Della Mea,/frasi-di/ivan-della-mea/
Diego Della Valle,/frasi-di/diego-della-valle/
Roberta Dellabora,/frasi-di/roberta-dellabora/
Francesca Dellera,/frasi-di/francesca-dellera/
Alain Delon,/frasi-di/alain-delon/
Michael P. Delozier,/frasi-di/michael-p-delozier/
Julie Delpy,/frasi-di/julie-delpy/
Dorothee DeLuzy,/frasi-di/dorothee-deluzy/
Tom DeMarco,/frasi-di/tom-demarco/
Jimmy Demaret,/frasi-di/james-newton-demaret/
Demetrius of Phalerum,/frasi-di/demetrio-di-falero/
Cecil Blount DeMille,/frasi-di/cecil-blount-demille/
William Edwards Deming,/frasi-di/william-edwards-deming/
Jim DeMint,/frasi-di/jim-demint/
Jonathan Demme,/frasi-di/jonathan-demme/
Democritus,/frasi-di/democrito/
Demonax,/frasi-di/demonax/
Demosthenes,/frasi-di/demostene/
Jack Dempsey,/frasi-di/jack-dempsey/
Patrick Dempsey,/frasi-di/patrick-dempsey/
Catherine Deneuve,/frasi-di/catherine-deneuve/
Ming-Dao Deng,/frasi-di/ming-dao-deng/
Deng Xiaoping,/frasi-di/deng-xiaoping/
Robert Dennard,/frasi-di/robert-dennard/
Daniel Clement Dennett,/frasi-di/daniel-clement-dennett/
Vivant Denon,/frasi-di/vivant-denon/
Dente,/frasi-di/giuseppe-peveri/
Ron Dentinger,/frasi-di/ron-dentinger/
Gérard Depardieu,/frasi-di/gerard-depardieu/
Fortunato Depero,/frasi-di/fortunato-depero/
Frans Depeuter,/frasi-di/frans-depeuter/
Chauncey M. Depew,/frasi-di/chauncey-depew/
Johnny Depp,/frasi-di/johnny-depp/
Max DePree,/frasi-di/max-depree/
Bo Derek,/frasi-di/bo-derek/
John Derek,/frasi-di/john-derek/
Bruce Dern,/frasi-di/bruce-dern/
Laura Dern,/frasi-di/laura-dern/
Gavriil Romanovič Derzavin,/frasi-di/gavriil-romanovic-derzavin/
Flor Des Dunes,/frasi-di/flor-des-dunes/
Marceline Desbordes-Valmore,/frasi-di/marceline-desbordes-valmore/
Martin Descalzo,/frasi-di/martin-descalzo/
Émile Deschamps de Saint-Amand,/frasi-di/emile-deschamps-de-saint-amand/
Zooey Deschanel,/frasi-di/zooey-deschanel/
Karlheinz Deschner,/frasi-di/karlheinz-deschner/
Taisen Deshimaru,/frasi-di/taisen-deshimaru/
Luca Desiata,/frasi-di/luca-desiata/
Mario Desiati,/frasi-di/mario-desiati/
Arnaud Desjardins,/frasi-di/arnaud-desjardins/
Paul Desmond,/frasi-di/paul-desmond/
Pierre Desproges,/frasi-di/pierre-desproges/
Philippe Néricault Destouches,/frasi-di/philippe-nericault-destouches/
Babette Deutsch,/frasi-di/babette-deutsch/
Jacques Deval,/frasi-di/jacques-deval/
Shri Mataji Nirmala Devi,/frasi-di/shri-mataji-nirmala-devi/
Danny DeVito,/frasi-di/daniel-michael-devito/
Bernadette Devlin,/frasi-di/bernadette-devlin/
Raymond Devos,/frasi-di/raymond-devos/
Richard M. DeVos,/frasi-di/richard-m-devos/
Catherine DeVrye,/frasi-di/catherine-devrye/
Baron Thomas Robert Dewar,/frasi-di/thomas-robert-dewar/
Tom DeWeese,/frasi-di/tom-deweese/
John Dewey,/frasi-di/john-dewey/
Dennis DeYoung,/frasi-di/dennis-deyoung/
Alessandro Di Battista,/frasi-di/alessandro-di-battista/
Bianca di Beaco,/frasi-di/bianca-di-beaco/
Goffredo di Buglione,/frasi-di/goffredo-di-buglione/
Gualtiero di Chȃtillon,/frasi-di/gualtiero-di-chatillon/
Luigi XII di Francia,/frasi-di/luigi-xii-di-francia/
Meleagro di Gadara,/frasi-di/meleagro-di-gadara/
Salvatore Di Giacomo,/frasi-di/salvatore-di-giacomo/
Fabio Di Iorio,/frasi-di/fabio-di-iorio/
Leone Di Lernia,/frasi-di/leone-di-lernia/
Valerio Di Liberto,/frasi-di/valerio-di-liberto/
Renato Di Lorenzo,/frasi-di/renato-di-lorenzo/
Luigi Di Maio,/frasi-di/luigi-di-maio/
Ciro di Pers,/frasi-di/ciro-di-pers/
Donatella Di Pierantonio,/frasi-di/donatella-di-pierantonio/
Donatella Di Pietrantonio,/frasi-di/donatella-di-pietrantonio/
Antonio Di Pietro,/frasi-di/antonio-di-pietro/
Francesca Di Pietro,/frasi-di/francesca-di-pietro/
Stelvio Di Spigno,/frasi-di/stelvio-di-spigno/
Mariano Di Vaio,/frasi-di/mariano-di-vaio/
Jared Mason Diamond,/frasi-di/jared-mason-diamond/
Diane de Beausacq,/frasi-di/diane-de-beausacq/
Cameron Diaz,/frasi-di/cameron-diaz/
Leonardo DiCaprio,/frasi-di/leonardo-dicaprio/
Andy Dick,/frasi-di/andy-dick/
Philip K. Dick,/frasi-di/philip-kindred-dick/
Charles Dickens,/frasi-di/charles-dickens/
Joël Dicker,/frasi-di/joel-dicker/
Debra Dickerson,/frasi-di/debra-dickerson/
Emily Dickinson,/frasi-di/emily-dickinson/
Anne Dickson,/frasi-di/anne-dickson/
Barbara Dickson,/frasi-di/barbara-dickson/
Gordon Rupert Dickson,/frasi-di/gordon-rupert-dickson/
Paul Dickson,/frasi-di/paul-dickson/
Denis Diderot,/frasi-di/denis-diderot/
Joan Didion,/frasi-di/joan-didion/
Henri Didon,/frasi-di/henri-didon/
Gerardo Diego,/frasi-di/gerardo-diego/
Vin Diesel,/frasi-di/vin-diesel/
Marlene Dietrich,/frasi-di/marlene-dietrich/
Edsger Wybe Dijkstra,/frasi-di/edsger-wybe-dijkstra/
Elmer Rafael Diktonius,/frasi-di/elmer-rafael-diktonius/
Diletta Leotta,/frasi-di/diletta-leotta/
Stephen Dillane,/frasi-di/stephen-dillane/
Annie Dillard,/frasi-di/annie-dillard/
Phyllis Diller,/frasi-di/phyllis-diller/
Matt Dillon,/frasi-di/matt-dillon/
Wentworth Dillon,/frasi-di/wentworth-dillon/
Robert Dilts,/frasi-di/robert-dilts/
Joe DiMaggio,/frasi-di/joe-dimaggio/
John DiMaggio,/frasi-di/john-dimaggio/
Ernest Dimnet,/frasi-di/ernest-dimnet/
Peter Dinklage,/frasi-di/peter-dinklage/
Joseph Antoine Touisant Dinouart,/frasi-di/joseph-antoine-touisant-dinouart/
Diodato,/frasi-di/diodato/
Diogenes The Cynic,/frasi-di/diogene-laerzio-di-sinope/
Fatou Diome,/frasi-di/fatou-diome/
Dionysius of Halicarnassus,/frasi-di/dionysius-of-halicarnassus/
Dionysius the Elder,/frasi-di/dionisio-i-di-siracusa/
Dionysius Cato,/frasi-di/dionisio-catone/
Christian Dior,/frasi-di/christian-dior/
Paul Adrien Maurice Dirac,/frasi-di/paul-adrien-maurice-dirac/
Everett McKinley Dirksen,/frasi-di/everett-mckinley-dirksen/
Thomas Disch,/frasi-di/thomas-disch/
Stefano Disegni,/frasi-di/stefano-disegni/
Roy Disney,/frasi-di/roy-disney/
Walt Disney,/frasi-di/walt-disney/
Joe Dispenza,/frasi-di/joe-dispenza/
Benjamin Disraeli,/frasi-di/benjamin-disraeli/
Antonio Dikele Distefano ,/frasi-di/antonio-dikele-distefano/
Gino Ditadi,/frasi-di/gino-ditadi/
Mike Ditka,/frasi-di/mike-ditka/
Vlade Divac,/frasi-di/vlade-divac/
Chitra Banerjee Divakaruni,/frasi-di/chitra-banerjee-divakaruni/
Dorothy Dix,/frasi-di/dorothy-dix/
Omid Djalili,/frasi-di/omid-djalili/
Michael Dobbs,/frasi-di/michael-dobbs/
James Frank Dobie,/frasi-di/james-frank-dobie/
David Dobkin,/frasi-di/david-dobkin/
Alfred Doblin,/frasi-di/alfred-doblin/
Austin Dobson,/frasi-di/austin-dobson/
James Dobson,/frasi-di/james-dobson/
Theodosius Grygorovych Dobzhansky,/frasi-di/theodosius-grygorovych-dobzhansky/
Tommy Docherty,/frasi-di/tommy-docherty/
Pete Docter,/frasi-di/pete-docter/
Cory Doctorow,/frasi-di/cory-doctorow/
Edgar Lawrence Doctorow,/frasi-di/edgar-lawrence-doctorow/
Ken Dodd,/frasi-di/ken-dodd/
Todd Dodge,/frasi-di/todd-dodge/
Shannen Doherty,/frasi-di/shannen-doherty/
Xavier Dolan,/frasi-di/xavier-dolan/
Dolcenera,/frasi-di/dolcenera/
Danilo Dolci,/frasi-di/danilo-dolci/
Bob Dole,/frasi-di/bob-dole/
Jean Dolent,/frasi-di/jean-dolent/
Jean-Marie Domenach,/frasi-di/jean-marie-domenach/
Domenico Dolce,/frasi-di/domenico-dolce/
Umberto Domina,/frasi-di/umberto-domina/
José Placido Domingo,/frasi-di/jose-placido-domingo/
Diego Dominguez,/frasi-di/diego-dominguez/
Lorenzo Dominguez,/frasi-di/lorenzo-dominguez/
Fats Domino,/frasi-di/fats-domino/
Antonio Francesco Doni,/frasi-di/anton-francesco-doni/
Pier Gerlofs Donia,/frasi-di/pier-gerlofs-donia/
James Patrick Donleavy,/frasi-di/james-patrick-donleavy/
Donna Karan,/frasi-di/donna-karan/
Riccardo Donna,/frasi-di/riccardo-donna/
Gianluigi Donnarumma,/frasi-di/gianluigi-donnarumma/
Maurice Donnay,/frasi-di/maurice-donnay/
John Donne,/frasi-di/john-donne/
Richard Donner,/frasi-di/richard-donner/
Carlo Donolo,/frasi-di/carlo-donolo/
Juan Donoso Cortés,/frasi-di/juan-francesco-maria-de-la-salud-donoso-cortes/
Tom Dooley,/frasi-di/tom-dooley/
Colleen Doran,/frasi-di/colleen-doran/
Pierre Léon Doris,/frasi-di/pierre-leon-doris/
Jamie Dornan,/frasi-di/jamie-dornan/
Doris Dörrie,/frasi-di/doris-dorrie/
Tony Dorsett,/frasi-di/anthony-drew-dorsett/
Anne Dorval,/frasi-di/anne-dorval/
John Roderigo Dos Passos,/frasi-di/john-roderigo-dos-passos/
Carlo Dossi,/frasi-di/carlo-dossi/
Fyodor Dostoyevsky,/frasi-di/fedor-michajlovic-dostoevskij/
Alan Douar,/frasi-di/alan-douar/
Jeffery Doughtie,/frasi-di/jeffery-doughtie/
Aaron Douglas Trimble,/frasi-di/aaron-douglas-trimble/
Kirk Douglas,/frasi-di/kirk-douglas/
Michael Douglas,/frasi-di/michael-douglas/
Norman Douglas,/frasi-di/norman-douglas/
William Orville Douglas,/frasi-di/william-orville-douglas/
Frederick Douglass,/frasi-di/frederick-douglass/
Merrill George Douglass,/frasi-di/merrill-george-douglass/
Brad Dourif,/frasi-di/brad-dourif/
Rita Dove,/frasi-di/rita-dove/
Maureen Dowd,/frasi-di/maureen-dowd/
Gregory Dowling,/frasi-di/gregory-dowling/
Robert Downey Jr.,/frasi-di/robert-downey-jr/
Hugh Malcolm Downs,/frasi-di/hugh-malcolm-downs/
Ernest Cristopher Dowson,/frasi-di/ernest-cristopher-dowson/
Theodor Seuss Geisel,/frasi-di/theodor-seuss-geisel/
Margaret Drabble,/frasi-di/margaret-drabble/
Mario Draghi,/frasi-di/mario-draghi/
Daniel Drake,/frasi-di/daniel-drake/
Michael Drayton,/frasi-di/michael-drayton/
William Drayton,/frasi-di/william-drayton/
Jim Dreaver,/frasi-di/jim-dreaver/
Tom Dreesen,/frasi-di/tom-dreesen/
Thomas Dreier,/frasi-di/thomas-dreier/
Rudolf Dreikurs,/frasi-di/rudolf-dreikurs/
Theodore Dreiser,/frasi-di/theodore-dreiser/
Marie Dressler,/frasi-di/marie-dressler/
Elizabeth Drew,/frasi-di/elizabeth-drew/
Robert Drew,/frasi-di/robert-drew/
Carl Theodor Dreyer,/frasi-di/carl-theodor-dreyer/
Oswald Dreyer-Eimbcke,/frasi-di/oswald-dreyer-eimbcke/
Richard Stephen Dreyfuss,/frasi-di/richard-stephen-dreyfuss/
Louise Driscoll,/frasi-di/louise-driscoll/
Adam Driver,/frasi-di/adam-driver/
Minnie Driver,/frasi-di/minnie-driver/
Peter Ferdinand Drucker,/frasi-di/peter-ferdinand-drucker/
Bill Drummond,/frasi-di/william-ernest-drummond/
Thomas Drummond,/frasi-di/thomas-drummond/
Eros Drusiani,/frasi-di/eros-drusiani/
John Dryden,/frasi-di/john-dryden/
Don Drysdale,/frasi-di/don-drysdale/
Joachim du Bellay,/frasi-di/joachim-du-bellay/
W.E.B. Du Bois,/frasi-di/william-edward-burghardt-du-bois/
Charles Du Bos,/frasi-di/charles-du-bos/
Marquise du Deffand,/frasi-di/marie-anne-de-vichy-chamrond/
Noël du Fail,/frasi-di/noel-du-fail/
Roger Martin du Gard,/frasi-di/roger-martin-du-gard/
Daphne du Maurier,/frasi-di/daphne-du-maurier/
George du Maurier,/frasi-di/george-louis-palmella-busson-du-maurier/
Cédric du Monceau,/frasi-di/cedric-du-monceau/
Pierre Du Ryer,/frasi-di/pierre-du-ryer/
Bob Dubac,/frasi-di/bob-dubac/
André Dubus,/frasi-di/andre-dubus/
Curt John Ducasse,/frasi-di/curt-john-ducasse/
Marcel Duchamp,/frasi-di/marcel-duchamp/
David Duchovny,/frasi-di/david-duchovny/
Charles Pinot Duclos,/frasi-di/charles-pinot-duclos/
Hilary Duff,/frasi-di/hilary-duff/
James Duffecy,/frasi-di/james-duffecy/
Abel Dufresne,/frasi-di/abel-dufresne/
Raoul Dufy,/frasi-di/raoul-dufy/
Dennis Dugan,/frasi-di/dennis-dugan/
Augustine Joseph Hickey Duganne,/frasi-di/augustine-joseph-hickey-duganne/
Robert Dugoni,/frasi-di/robert-dugoni/
Georges Duhamel,/frasi-di/georges-duhamel/
Charles Duhigg,/frasi-di/charles-duhigg/
Olympia Dukakis,/frasi-di/olympia-dukakis/
Pierre Dukan,/frasi-di/pierre-dukan/
Winston Duke,/frasi-di/winston-duke/
Renato Dulbecco,/frasi-di/renato-dulbecco/
John Foster Dulles,/frasi-di/john-foster-dulles/
Alexandre Dumas (fils),/frasi-di/alexandre-dumas/
Alexandre Dumas (père),/frasi-di/alexandre-dumas-pere/
Michael Anthony Eardley Dummett,/frasi-di/michael-anthony-eardley-dummett/
Dennis Dun,/frasi-di/dennis-dun/
Faye Dunaway,/frasi-di/faye-dunaway/
Mary Dunbar,/frasi-di/mary-dunbar/
Isadora Duncan,/frasi-di/isadora-duncan/
Lindsay Duncan ,/frasi-di/lindsay-duncan/
Michael Clarke Duncan,/frasi-di/michael-clarke-duncan/
Elaine Dundy,/frasi-di/elaine-dundy/
Barrows Dunham,/frasi-di/barrows-dunham/
Douglas Dunn,/frasi-di/douglas-dunn/
Katherine Dunn,/frasi-di/katherine-dunn/
Finley Peter Dunne,/frasi-di/finley-peter-dunne/
Kirsten Dunst,/frasi-di/kirsten-dunst/
Christian Duquoc,/frasi-di/christian-duquoc/
Giustino Durano,/frasi-di/giustino-durano/
Will Durant,/frasi-di/william-james-durant/
Jimmy Durante,/frasi-di/jimmy-durante/
Marguerite Duras,/frasi-di/marguerite-duras/
Rosa Pam Durban,/frasi-di/rosa-pam-durban/
Karlfried Graf Dürckheim,/frasi-di/karlfried-graf-durckheim/
Albrecht Dürer,/frasi-di/albrecht-durer/
Romain Duris,/frasi-di/romain-duris/
Emile Durkheim,/frasi-di/emile-durkheim/
Gaston Durnez,/frasi-di/gaston-durnez/
Charles Durning,/frasi-di/charles-durning/
Leo Durocher,/frasi-di/leo-durocher/
Lawrence George Durrell,/frasi-di/lawrence-george-durrell/
Friedrich Durrenmatt,/frasi-di/friedrich-durrenmatt/
Will Durst,/frasi-di/will-durst/
Eleonora Duse,/frasi-di/eleonora-duse/
André Dussollier,/frasi-di/andre-dussollier/
Yves Duteil,/frasi-di/yves-duteil/
Clea DuVall,/frasi-di/clea-duvall/
Robert Duvall,/frasi-di/robert-duvall/
Ava DuVernay,/frasi-di/ava-duvernay/
Henri Duvernois,/frasi-di/henri-duvernois/
John C. Dvorak,/frasi-di/john-c-dvorak/
Dwight David Eisenhower,/frasi-di/dwight-david-eisenhower/
Timothy Dwight,/frasi-di/timothy-dwight/
Leo Dworken,/frasi-di/leo-dworken/
Andrea Rita Dworkin,/frasi-di/andrea-rita-dworkin/
Budd Dwyer,/frasi-di/robert-dwyer/
Dale Dye,/frasi-di/dale-dye/
Wayne Dyer,/frasi-di/wayne-dyer/
Bob Dylan,/frasi-di/robert-allen-zimmerman/
Dylan Marlais Thomas,/frasi-di/dylan-marlais-thomas/
Brian Dyson,/frasi-di/brian-dyson/
Freeman John Dyson,/frasi-di/freeman-john-dyson/
Jacques Dyssord,/frasi-di/jacques-dyssord/
Thomas Eakins,/frasi-di/thomas-eakins/
Charles Eames,/frasi-di/charles-eames/
Amelia Earhart,/frasi-di/amelia-earhart/
Dale Earnhardt,/frasi-di/dale-earnhardt/
Morgan Earp,/frasi-di/morgan-earp/
Wyatt Earp,/frasi-di/wyatt-earp/
Gregg Edmund Easterbrook,/frasi-di/gregg-edmund-easterbrook/
Max Forrester Eastman,/frasi-di/max-forrester-eastman/
Clint Eastwood,/frasi-di/clint-eastwood/
Simon Denis Brown Eaton-under-Heywood,/frasi-di/simon-denis-brown-eaton-under-heywood/
Shrin Ebadi,/frasi-di/shrin-ebadi/
Abba Eban,/frasi-di/abba-eban/
Hermann Ebbinghaus,/frasi-di/hermann-ebbinghaus/
Isabelle Eberhardt,/frasi-di/isabelle-eberhardt/
Roger Ebert,/frasi-di/roger-ebert/
José María Eça de Queirós,/frasi-di/jose-maria-eca-de-queiros/
John Carew Eccles,/frasi-di/john-carew-eccles/
Christopher Eccleston,/frasi-di/christopher-eccleston/
Johann Peter Eckermann,/frasi-di/johann-peter-eckermann/
Aaron Eckhart,/frasi-di/aaron-edward-eckhart/
Umberto Eco,/frasi-di/umberto-eco/
Ed Sheeran,/frasi-di/ed-sheeran/
David Eddings,/frasi-di/david-eddings/
Sir Arthur Eddington,/frasi-di/arthur-eddington/
Mary Baker Eddy,/frasi-di/mary-baker-eddy/
Marian Wright Edelman,/frasi-di/marian-wright-edelman/
Robert Anthony Eden,/frasi-di/robert-anthony-eden/
Joel Edgerton,/frasi-di/joel-edgerton/
Maria Edgeworth,/frasi-di/maria-edgeworth/
Dave Edison,/frasi-di/dave-edison/
Thomas Alva Edison,/frasi-di/thomas-alva-edison/
Edith Newbold Jones Wharton,/frasi-di/edith-newbold-jones-wharton/
King Edward III of England,/frasi-di/edoardo-iii-di-windsor/
King Edward VII,/frasi-di/edward-vii/
King Edward VIII,/frasi-di/edward-viii/
Edward Luttwak,/frasi-di/edward-luttwak-1/
Edward Snowden,/frasi-di/edward-snowden/
Anthony Edwards,/frasi-di/anthony-edwards/
Blake Edwards,/frasi-di/blake-edwards/
Bob Edwards,/frasi-di/robert-alan-edwards/
Edwin Edwards,/frasi-di/edwin-edwards/
Gareth Edwards,/frasi-di/gareth-edwards-1/
Robert Chambers Edwards,/frasi-di/robert-chambers-edwards/
Tryon Edwards,/frasi-di/tyron-edwards/
Zac Efron,/frasi-di/zac-efron/
Edward Eggleston,/frasi-di/edward-eggleston/
Jennifer Ehle,/frasi-di/jennifer-ehle/
Alden Ehrenreich,/frasi-di/alden-ehrenreich/
Barbara Ehrenreich,/frasi-di/barbara-ehrenreich/
Ute Ehrhardt,/frasi-di/ute-ehrhardt/
Max Ehrmann,/frasi-di/max-ehrmann/
Irenäus Eibl-Eibesfeldt,/frasi-di/irenaus-eibl-eibesfeldt/
Giulio Einaudi,/frasi-di/giulio-einaudi/
Luigi Einaudi,/frasi-di/luigi-einaudi/
Albert Einstein,/frasi-di/albert-einstein/
Paul Eipper,/frasi-di/paul-eipper/
Loren Corey Eiseley,/frasi-di/loren-corey-eiseley/
Jesse Eisenberg,/frasi-di/jesse-eisenberg/
Chiwetel Ejiofor,/frasi-di/chiwetel-ejiofor/
Hakuin Ekaku,/frasi-di/hakuin-ekaku/
Anita Ekberg,/frasi-di/anita-ekberg/
Britt Ekland,/frasi-di/britt-ekland/
Paul Ekman,/frasi-di/paul-ekman/
Idris Elba,/frasi-di/idris-elba/
Larry Elder,/frasi-di/larry-elder/
Paul Eldridge,/frasi-di/paul-eldridge/
Karra Elejalde,/frasi-di/karra-elejalde/
Ansel Elgort,/frasi-di/ansel-elgort/
Georges Elgozy,/frasi-di/georges-elgozy/
Mircea Eliade,/frasi-di/mircea-eliade/
Norbert Elias,/frasi-di/norbert-elias/
Elio,/frasi-di/stefano-roberto-belisari/
Eliodoro,/frasi-di/eliodoro/
Charles William Eliot,/frasi-di/charles-william-eliot/
George Eliot,/frasi-di/george-eliot/
Thomas Stearns Eliot,/frasi-di/thomas-stearns-eliot/
Elisa,/frasi-di/elisa/
Queen Elizabeth I of England,/frasi-di/elizabeth-i-of-england/
Queen Elizabeth II,/frasi-di/elisabetta-ii-dinghilterra/
Héctor Elizondo,/frasi-di/hector-elizondo/
Scott Elledge,/frasi-di/scott-elledge/
Ellekappa,/frasi-di/ellekappa/
Linda Ellerbee,/frasi-di/linda-ellerbee/
Pietro Ellero,/frasi-di/pietro-ellero/
Duke Ellington,/frasi-di/duke-ellington/
Herb Elliot,/frasi-di/herbert-james-elliot/
Jim Elliot,/frasi-di/jim-elliot/
Chris Elliott,/frasi-di/chris-elliott/
Ebenezer Elliott,/frasi-di/ebenezer-elliott/
Hugh Elliott,/frasi-di/hugh-elliott/
Osborn Elliott,/frasi-di/osborn-elliott/
Sam Elliott,/frasi-di/sam-elliott/
Albert Ellis,/frasi-di/albert-ellis/
Bret Easton Ellis,/frasi-di/bret-easton-ellis/
Henry Havelock Ellis,/frasi-di/henry-havelock-ellis/
Warren Ellis,/frasi-di/warren-ellis/
Harlan Ellison,/frasi-di/harlan-ellison/
Ralph Ellison,/frasi-di/ralph-ellison/
Eric Elmosnino,/frasi-di/eric-elmosnino/
Elodie,/frasi-di/elodie-di-patrizi/
  Eloisa,/frasi-di/eloisa/
Elon Musk,/frasi-di/elon-musk/
Elsa Fornero,/frasi-di/elsa-fornero/
Else Lasker-Schüler,/frasi-di/else-lasker-schuler/
Cary Elwes,/frasi-di/cary-elwes/
Emanuele Filiberto di Savoia,/frasi-di/emanuele-filiberto-di-savoia/
Ethan Embry,/frasi-di/ethan-embry/
Louane Emera,/frasi-di/louane-emera/
Ralph Waldo Emerson,/frasi-di/ralph-waldo-emerson/
Emilia Clarke,/frasi-di/emilia-clarke/
Eminem,/frasi-di/eminem/
Mihai Eminescu,/frasi-di/mihai-eminescu/
Suor Emmanuelle del Cairo,/frasi-di/madeleine-cinquin/
Michele Emmer,/frasi-di/michele-emmer/
Noah Emmerich,/frasi-di/noah-emmerich/
Roland Emmerich,/frasi-di/roland-emmerich/
Nathaniel Emmons,/frasi-di/nathaniel-emmons/
Andrea Emo,/frasi-di/andrea-emo/
Empedocle,/frasi-di/empedocle/
Michael Andreas Helmuth Ende,/frasi-di/michael-andreas-helmuth-ende/
George Engel,/frasi-di/george-engel/
Doug Engelbart,/frasi-di/doug-engelbart/
Friedrich Engels,/frasi-di/friedrich-engels/
Paul Engle,/frasi-di/paul-engle/
Ted W. Engstrom,/frasi-di/ted-w-engstrom/
Zhou Enlai,/frasi-di/zhou-enlai/
Quintus Ennius,/frasi-di/quinto-ennio/
Magno Felice Ennodio,/frasi-di/magno-felice-ennodio/
Brian Eno,/frasi-di/brian-peter-george-st-john-le-baptiste-de-la-salle-eno/
Re Enrico IV d'Inghilterra,/frasi-di/enrico-iv-dinghilterra/
King Henry IV of France,/frasi-di/enrico-iv-di-borbone/
King Henry VIII of England,/frasi-di/enrico-viii-tudor/
Federigo Enriques,/frasi-di/federigo-enriques/
Eve Ensler,/frasi-di/eve-ensler/
Enver Hoxha,/frasi-di/enver-hoxha/
Hans Magnus Enzensberger,/frasi-di/hans-magnus-enzensberger/
Enzo Tortora,/frasi-di/enzo-tortora/
Nora Ephron,/frasi-di/nora-ephron/
Epicharmus,/frasi-di/epicarmo/
Epicurus,/frasi-di/epicuro/
Epictetus,/frasi-di/epitteto/
Joseph Epstein,/frasi-di/joseph-epstein/
Heraclitus,/frasi-di/eraclito/
Erasmus of Rotterdam,/frasi-di/geert-geertsz/
Luciano Erba,/frasi-di/luciano-erba/
Recep Tayyip Erdoğan,/frasi-di/recep-tayyip-erdogan/
Paul Erdös,/frasi-di/paul-erdos/
Louise Erdrich,/frasi-di/louise-erdrich/
Il'ja Erenburg,/frasi-di/ilja-erenburg/
Werner Erhard,/frasi-di/werner-erhard/
Eric Rohmer,/frasi-di/eric-rohmer/
Erica Mou,/frasi-di/erica-mou/
John Eric Ericksen,/frasi-di/john-eric-ericksen/
